student_id,dropout_risk,failure_risk,risk_segment
79610,0.07612796,0.06750373,Low-Low
2462576,0.106381655,0.30267215,Low-Low
381185,0.07545201,0.057992432,Low-Low
2424697,0.64889467,0.26415336,High dropout / Low failure
536214,0.066069186,0.052107293,Low-Low
283564,0.1466848,0.28676626,Low-Low
1997796,0.19508365,0.32339102,Low-Low
626386,0.11507276,0.10642833,Low-Low
599495,0.22876006,0.36195123,Low-Low
1874363,0.1287833,0.19585505,Low-Low
506219,0.16552286,0.19081154,Low-Low
2615956,0.15745267,0.2747836,Low-Low
623001,0.1513974,0.32783684,Low-Low
140866,0.09635865,0.07852978,Low-Low
413949,0.10496042,0.07990562,Low-Low
536270,0.13224557,0.15878357,Low-Low
598664,0.0859415,0.090670064,Low-Low
607650,0.19728361,0.2590843,Low-Low
502713,0.32196778,0.43658224,Low-Low
548861,0.1917119,0.32201487,Low-Low
556709,0.12588276,0.11532914,Low-Low
651423,0.1606949,0.1548902,Low-Low
484556,0.43469015,0.39195886,Low-Low
2669995,0.08077125,0.089458875,Low-Low
298303,0.095644414,0.14629586,Low-Low
338958,0.15718004,0.30315685,Low-Low
248695,0.11824587,0.17090337,Low-Low
546464,0.058676116,0.04229704,Low-Low
100621,0.56935734,0.36029112,High dropout / Low failure
509696,0.2361581,0.52124673,Low dropout / High failure
1936679,0.10394954,0.07370395,Low-Low
560391,0.09205066,0.16523331,Low-Low
650160,0.080480956,0.061418,Low-Low
552656,0.23329908,0.27388337,Low-Low
602275,0.08672998,0.0793534,Low-Low
535328,0.14655793,0.23624755,Low-Low
684854,0.083556,0.09208625,Low-Low
373872,0.3981881,0.36041728,Low-Low
302924,0.103387006,0.16037452,Low-Low
640265,0.41619888,0.19970047,Low-Low
613330,0.065712675,0.047531497,Low-Low
589389,0.13624069,0.17244881,Low-Low
585652,0.08051845,0.19238633,Low-Low
482445,0.6028054,0.4378243,High dropout / Low failure
172965,0.21159592,0.2992418,Low-Low
530481,0.16497007,0.3763344,Low-Low
500597,0.49561137,0.45833087,Low-Low
426137,0.53942937,0.4797749,High dropout / Low failure
613993,0.13791059,0.37315476,Low-Low
675054,0.09171691,0.089117505,Low-Low
598478,0.21346974,0.31156826,Low-Low
2080916,0.79431266,0.36873242,High dropout / Low failure
515520,0.09172989,0.18370521,Low-Low
651619,0.0911267,0.12867983,Low-Low
582034,0.21846253,0.24732992,Low-Low
336213,0.119269505,0.22839254,Low-Low
634245,0.35604656,0.3636487,Low-Low
374028,0.08256595,0.06098451,Low-Low
627321,0.5630106,0.37509015,High dropout / Low failure
478556,0.08047847,0.17036258,Low-Low
544942,0.7185627,0.42232212,High dropout / Low failure
509845,0.22961567,0.34726804,Low-Low
348159,0.078764275,0.10649849,Low-Low
632124,0.17065342,0.31948468,Low-Low
2636225,0.09499975,0.16223255,Low-Low
331354,0.08885059,0.16694164,Low-Low
416302,0.06333964,0.048817154,Low-Low
630221,0.07429099,0.17730162,Low-Low
603455,0.08125184,0.07018963,Low-Low
84576,0.11228063,0.09759156,Low-Low
691997,0.6325542,0.30937085,High dropout / Low failure
502640,0.2103302,0.3393041,Low-Low
585212,0.12517883,0.15029518,Low-Low
522189,0.386306,0.4943569,Low-Low
2532322,0.16888231,0.37420043,Low-Low
414587,0.44878757,0.56173444,Low dropout / High failure
551802,0.08387743,0.10727377,Low-Low
381058,0.23382947,0.4087703,Low-Low
651354,0.10372376,0.07114293,Low-Low
312760,0.25080985,0.24488966,Low-Low
2524295,0.098209955,0.3520975,Low-Low
548854,0.21036907,0.27088475,Low-Low
698024,0.39105898,0.48244205,Low-Low
342208,0.75542164,0.20643413,High dropout / Low failure
570215,0.0898198,0.10420558,Low-Low
253633,0.08974771,0.079878435,Low-Low
679726,0.5704658,0.35067225,High dropout / Low failure
2629436,0.13884832,0.115632564,Low-Low
650797,0.13015768,0.27715176,Low-Low
676516,0.06963157,0.056840394,Low-Low
576445,0.17533511,0.27111623,Low-Low
621370,0.2976063,0.37827232,Low-Low
504321,0.12966059,0.21720643,Low-Low
384106,0.18223022,0.16698532,Low-Low
693204,0.21542414,0.21194825,Low-Low
1397662,0.06779962,0.054119773,Low-Low
650085,0.09853126,0.090887174,Low-Low
314956,0.41296136,0.5034518,Low dropout / High failure
616870,0.07661158,0.06866867,Low-Low
559785,0.05839845,0.040374722,Low-Low
360581,0.5677943,0.37010172,High dropout / Low failure
674276,0.21264508,0.3463796,Low-Low
312061,0.6808804,0.418465,High dropout / Low failure
139190,0.10326299,0.0933405,Low-Low
526559,0.2652072,0.32242694,Low-Low
600733,0.06942986,0.09718715,Low-Low
545381,0.5581046,0.37819707,High dropout / Low failure
329455,0.072417885,0.057813,Low-Low
532750,0.08882719,0.11574085,Low-Low
1482413,0.25536475,0.41127655,Low-Low
534051,0.09043794,0.20308088,Low-Low
173412,0.8964389,0.5180505,High-High
334224,0.38422078,0.4686502,Low-Low
633745,0.078472145,0.07820876,Low-Low
623184,0.11476291,0.13206598,Low-Low
624563,0.15086941,0.3195903,Low-Low
677444,0.5629698,0.22088236,High dropout / Low failure
649343,0.20040897,0.3817386,Low-Low
621531,0.28177488,0.28456348,Low-Low
558678,0.0914366,0.14180742,Low-Low
617470,0.17003706,0.3261484,Low-Low
684681,0.2669535,0.34801847,Low-Low
596953,0.19319233,0.1872122,Low-Low
2454933,0.4399648,0.52141017,Low dropout / High failure
687288,0.15826766,0.15738457,Low-Low
360752,0.55893135,0.37851688,High dropout / Low failure
379402,0.17489979,0.4465489,Low-Low
646691,0.096682824,0.1653879,Low-Low
679454,0.13947004,0.2833646,Low-Low
481024,0.41725856,0.3792317,Low-Low
594908,0.39247698,0.46413776,Low-Low
285861,0.16093746,0.3297405,Low-Low
380894,0.23768523,0.2900423,Low-Low
2483568,0.16698259,0.16382347,Low-Low
429832,0.15558243,0.3993849,Low-Low
688133,0.069101274,0.051066898,Low-Low
615377,0.077328555,0.19496489,Low-Low
677049,0.08980177,0.2897612,Low-Low
548386,0.15582728,0.13383187,Low-Low
2355274,0.09569703,0.23632558,Low-Low
592407,0.6941732,0.40369517,High dropout / Low failure
1789199,0.3661683,0.5453201,Low dropout / High failure
550802,0.16314423,0.16357405,Low-Low
622773,0.08700273,0.061832488,Low-Low
553032,0.24455653,0.33188558,Low-Low
296904,0.20856324,0.3644229,Low-Low
592205,0.20234773,0.35213926,Low-Low
480929,0.17165124,0.30824167,Low-Low
518412,0.11673333,0.12717125,Low-Low
1694120,0.08107777,0.056629963,Low-Low
363213,0.17873608,0.33394843,Low-Low
386985,0.55657345,0.29316175,High dropout / Low failure
644871,0.17407683,0.3140866,Low-Low
678844,0.13066258,0.25802937,Low-Low
519116,0.51540357,0.46885052,High dropout / Low failure
574549,0.08864033,0.13246109,Low-Low
618096,0.1436238,0.12846698,Low-Low
597931,0.6870431,0.22331083,High dropout / Low failure
627597,0.17341717,0.32349768,Low-Low
28952,0.23355058,0.37926137,Low-Low
620414,0.111654855,0.2938741,Low-Low
591230,0.08088137,0.09153813,Low-Low
569507,0.06562567,0.04667503,Low-Low
586668,0.10494904,0.19006199,Low-Low
2195479,0.22171822,0.35269612,Low-Low
604643,0.65850747,0.301976,High dropout / Low failure
431386,0.13478532,0.34124193,Low-Low
39208,0.16513242,0.15844445,Low-Low
1399314,0.44019443,0.4478801,Low-Low
546089,0.09926026,0.2236986,Low-Low
604110,0.083557926,0.24271043,Low-Low
586836,0.29044598,0.41059184,Low-Low
630345,0.18901305,0.39293003,Low-Low
678244,0.16181295,0.3020871,Low-Low
698163,0.09677609,0.28509417,Low-Low
611735,0.27789485,0.32543844,Low-Low
564958,0.2080721,0.24695587,Low-Low
640552,0.7325938,0.23128107,High dropout / Low failure
603597,0.11365748,0.10153872,Low-Low
635506,0.079672575,0.17992453,Low-Low
583192,0.2015905,0.3494271,Low-Low
549568,0.33615142,0.3603766,Low-Low
2375627,0.23588511,0.37409475,Low-Low
585613,0.113893144,0.3586519,Low-Low
1910049,0.1426235,0.12285923,Low-Low
195897,0.08172933,0.067506306,Low-Low
560072,0.063015744,0.047709998,Low-Low
643172,0.32828832,0.21198334,Low-Low
537255,0.081031196,0.09581127,Low-Low
685236,0.34520054,0.47926775,Low-Low
2290604,0.52978855,0.4075987,High dropout / Low failure
368507,0.18133177,0.34467083,Low-Low
481092,0.91422683,0.09331111,High dropout / Low failure
2244332,0.07461326,0.047470115,Low-Low
2382253,0.11567152,0.31087855,Low-Low
325879,0.1037792,0.2017309,Low-Low
636716,0.26198086,0.3006424,Low-Low
584191,0.1481119,0.23324972,Low-Low
560772,0.5605531,0.37411532,High dropout / Low failure
478332,0.23469344,0.21036004,Low-Low
382051,0.2978694,0.4975793,Low-Low
482726,0.07464569,0.06437503,Low-Low
635903,0.19023089,0.19145733,Low-Low
124006,0.14106025,0.3202645,Low-Low
681854,0.17681941,0.3175579,Low-Low
248103,0.08410327,0.19281462,Low-Low
586758,0.14011857,0.13172615,Low-Low
536767,0.343741,0.3610369,Low-Low
565222,0.10924662,0.33881998,Low-Low
684905,0.09844646,0.16718808,Low-Low
552701,0.085540645,0.19784611,Low-Low
697042,0.3228157,0.21509741,Low-Low
256998,0.2820871,0.537678,Low dropout / High failure
565301,0.0975588,0.09766947,Low-Low
2634319,0.23730144,0.3305929,Low-Low
644160,0.09146789,0.10471921,Low-Low
2274929,0.6354164,0.41976595,High dropout / Low failure
617734,0.20813783,0.35254583,Low-Low
2614093,0.18961726,0.17905816,Low-Low
684833,0.17156033,0.17567652,Low-Low
604536,0.1752229,0.32504207,Low-Low
600648,0.16125758,0.2338859,Low-Low
623295,0.109406576,0.36173016,Low-Low
465619,0.8500954,0.4949751,High dropout / Low failure
589441,0.8166767,0.57110566,High-High
648576,0.55893135,0.37851688,High dropout / Low failure
424220,0.18950014,0.24975574,Low-Low
607094,0.18698488,0.18616164,Low-Low
545146,0.10786494,0.25590208,Low-Low
500339,0.66840553,0.2865317,High dropout / Low failure
608144,0.090978764,0.081715494,Low-Low
567950,0.12390892,0.14467122,Low-Low
674983,0.19108276,0.31947914,Low-Low
530663,0.17109227,0.15466273,Low-Low
1782665,0.1943198,0.3447755,Low-Low
601433,0.1912418,0.38259685,Low-Low
1627052,0.081956156,0.07905375,Low-Low
554065,0.4372899,0.34986967,Low-Low
593743,0.12001831,0.15721075,Low-Low
542646,0.06444826,0.0494408,Low-Low
392060,0.09146559,0.09521951,Low-Low
577454,0.6836584,0.2723673,High dropout / Low failure
605438,0.08678005,0.081624605,Low-Low
622199,0.5742683,0.36377874,High dropout / Low failure
653597,0.18125303,0.24621072,Low-Low
582554,0.13601883,0.14858127,Low-Low
565393,0.21648031,0.37699407,Low-Low
488941,0.091898985,0.085624285,Low-Low
2270880,0.12934816,0.18909009,Low-Low
687877,0.14595337,0.25194398,Low-Low
551061,0.22730182,0.3504433,Low-Low
604997,0.1799939,0.24154815,Low-Low
2664301,0.23601195,0.3654484,Low-Low
608195,0.2895471,0.36550716,Low-Low
546747,0.56219995,0.3747663,High dropout / Low failure
132401,0.07643574,0.06595898,Low-Low
2542182,0.10618443,0.1366278,Low-Low
556007,0.70831066,0.3141373,High dropout / Low failure
473406,0.60858554,0.43384758,High dropout / Low failure
1878648,0.106813975,0.09133599,Low-Low
625986,0.6908348,0.26944658,High dropout / Low failure
625249,0.23728222,0.3851681,Low-Low
410084,0.1397139,0.3965047,Low-Low
560494,0.21529026,0.19966847,Low-Low
592252,0.1635155,0.21692209,Low-Low
594083,0.24678032,0.1641585,Low-Low
465629,0.5007142,0.5052921,High-High
141827,0.16621089,0.32619464,Low-Low
392931,0.29390627,0.26678964,Low-Low
374353,0.30950752,0.3342939,Low-Low
570428,0.2880079,0.19438358,Low-Low
625467,0.06240903,0.047229957,Low-Low
445410,0.17634025,0.3654986,Low-Low
59725,0.16991131,0.2735048,Low-Low
559754,0.13709837,0.11019786,Low-Low
682787,0.16833277,0.3399001,Low-Low
371168,0.058400944,0.041968983,Low-Low
626192,0.10950905,0.18613982,Low-Low
626317,0.07807602,0.16419776,Low-Low
656441,0.8371202,0.14838259,High dropout / Low failure
366267,0.13522604,0.4081072,Low-Low
680713,0.08030262,0.06280964,Low-Low
681289,0.21840346,0.3602984,Low-Low
417971,0.1178625,0.12598729,Low-Low
684050,0.079802774,0.06833844,Low-Low
2039810,0.8538023,0.5418577,High-High
2606098,0.16534013,0.3481792,Low-Low
536050,0.5630903,0.36099586,High dropout / Low failure
636443,0.104548104,0.10790985,Low-Low
611800,0.15056121,0.29833594,Low-Low
528538,0.24980852,0.309846,Low-Low
631033,0.16189039,0.32953334,Low-Low
608698,0.19683795,0.2240387,Low-Low
604315,0.115844294,0.10965033,Low-Low
565997,0.10375492,0.075276576,Low-Low
695794,0.7021809,0.25887024,High dropout / Low failure
629405,0.07831699,0.08046816,Low-Low
2427845,0.15272008,0.13455112,Low-Low
529566,0.11342171,0.124273434,Low-Low
608422,0.10604012,0.21124388,Low-Low
188278,0.90564233,0.40642685,High dropout / Low failure
615075,0.08157493,0.0898236,Low-Low
613775,0.5650822,0.36270282,High dropout / Low failure
627468,0.14384888,0.19996533,Low-Low
526819,0.28898358,0.47277257,Low-Low
1935487,0.13448423,0.18076536,Low-Low
692518,0.114911646,0.15632106,Low-Low
651534,0.07163569,0.065511435,Low-Low
63721,0.09062575,0.13395916,Low-Low
651257,0.11043739,0.120819695,Low-Low
397470,0.11209583,0.12536192,Low-Low
556354,0.12487896,0.2381343,Low-Low
690556,0.24398237,0.3847587,Low-Low
693628,0.10423149,0.08589068,Low-Low
2694680,0.5780672,0.45670602,High dropout / Low failure
543481,0.13559002,0.13280486,Low-Low
255878,0.10580456,0.106879026,Low-Low
604338,0.08177905,0.08751438,Low-Low
626379,0.18329485,0.31957904,Low-Low
442802,0.0694052,0.051942296,Low-Low
518359,0.07766961,0.0703508,Low-Low
593727,0.20168896,0.2352117,Low-Low
149178,0.068980485,0.05125703,Low-Low
135331,0.17309877,0.32596222,Low-Low
424880,0.18678282,0.1927195,Low-Low
2513997,0.15550366,0.23976551,Low-Low
528918,0.22800478,0.3642545,Low-Low
482030,0.12556109,0.12623835,Low-Low
242998,0.07612516,0.072129995,Low-Low
630835,0.06299214,0.043501638,Low-Low
520006,0.08632333,0.14805974,Low-Low
73489,0.20780547,0.20236877,Low-Low
2574583,0.20104657,0.23342142,Low-Low
555440,0.077952154,0.050007567,Low-Low
2341839,0.17696893,0.13983756,Low-Low
404804,0.4784539,0.46440756,Low-Low
635043,0.109209,0.22035411,Low-Low
588749,0.5984604,0.32469663,High dropout / Low failure
597206,0.13117519,0.21455637,Low-Low
395229,0.82993245,0.19644845,High dropout / Low failure
606697,0.22893165,0.34001985,Low-Low
562377,0.23637645,0.20906451,Low-Low
627632,0.19657423,0.3202248,Low-Low
546837,0.08807297,0.1358123,Low-Low
315808,0.07287393,0.05148772,Low-Low
339728,0.06773122,0.05475898,Low-Low
2458203,0.0800533,0.12042313,Low-Low
631699,0.1008744,0.09077531,Low-Low
130409,0.5173314,0.5047731,High-High
2418277,0.1647981,0.31955764,Low-Low
533301,0.5879923,0.34608158,High dropout / Low failure
582251,0.7795164,0.18553616,High dropout / Low failure
602147,0.11896745,0.27238452,Low-Low
572620,0.7884598,0.18460125,High dropout / Low failure
423061,0.33256564,0.48473564,Low-Low
608043,0.1753242,0.14071244,Low-Low
584184,0.087582305,0.08574581,Low-Low
691207,0.115562804,0.15654607,Low-Low
629963,0.5665225,0.3649227,High dropout / Low failure
2570633,0.89256567,0.1095273,High dropout / Low failure
687348,0.74507046,0.18831187,High dropout / Low failure
633560,0.08188129,0.21294983,Low-Low
627647,0.08920014,0.089277945,Low-Low
598503,0.18534473,0.21891895,Low-Low
578644,0.117902845,0.1311079,Low-Low
656566,0.69211787,0.44313386,High dropout / Low failure
352364,0.08277183,0.10341543,Low-Low
616684,0.6511007,0.28635558,High dropout / Low failure
546196,0.13149022,0.16526799,Low-Low
606296,0.104915924,0.31969866,Low-Low
634155,0.078313395,0.07834373,Low-Low
1541133,0.109523416,0.094548605,Low-Low
721259,0.81350285,0.26247478,High dropout / Low failure
2516503,0.1286673,0.1550476,Low-Low
631290,0.074184455,0.13878159,Low-Low
370859,0.26981828,0.23804457,Low-Low
675052,0.7335871,0.22342981,High dropout / Low failure
567165,0.18518165,0.33910066,Low-Low
694472,0.22067884,0.24308454,Low-Low
381541,0.11600487,0.11250921,Low-Low
605245,0.10201043,0.12165581,Low-Low
629938,0.07018357,0.058565516,Low-Low
498635,0.105097465,0.33261675,Low-Low
572290,0.20156795,0.25734904,Low-Low
226374,0.08160917,0.1990766,Low-Low
531755,0.44538134,0.58996624,Low dropout / High failure
1585768,0.47586444,0.4883525,Low-Low
33666,0.2508435,0.46092093,Low-Low
316841,0.0778039,0.08205581,Low-Low
610362,0.21812782,0.37765598,Low-Low
2279449,0.097692944,0.17753465,Low-Low
578030,0.15402824,0.15606564,Low-Low
630165,0.26281396,0.4222789,Low-Low
508662,0.0821336,0.10684995,Low-Low
693053,0.07720221,0.15116224,Low-Low
575265,0.28097352,0.408105,Low-Low
486650,0.71727765,0.24389507,High dropout / Low failure
634966,0.18042286,0.3710257,Low-Low
618960,0.19630472,0.35345647,Low-Low
646322,0.17314027,0.3282811,Low-Low
621004,0.09988973,0.15166186,Low-Low
628365,0.19149901,0.32252592,Low-Low
623953,0.07403802,0.17974827,Low-Low
568763,0.29900786,0.41122288,Low-Low
650243,0.8817708,0.11871569,High dropout / Low failure
679468,0.8295038,0.16781113,High dropout / Low failure
1767786,0.14326374,0.1723047,Low-Low
140060,0.09426739,0.11147537,Low-Low
574973,0.15540768,0.15266776,Low-Low
547267,0.7139609,0.24491294,High dropout / Low failure
615328,0.09234605,0.09216613,Low-Low
500785,0.56693983,0.36069474,High dropout / Low failure
574663,0.39390036,0.2936813,Low-Low
602150,0.17157719,0.3872059,Low-Low
467144,0.07485333,0.07849746,Low-Low
535396,0.17563993,0.3422921,Low-Low
626349,0.86688,0.44787714,High dropout / Low failure
586818,0.14511836,0.33536315,Low-Low
692603,0.38417166,0.37703934,Low-Low
642196,0.118383825,0.35270137,Low-Low
656412,0.74773693,0.21812169,High dropout / Low failure
681844,0.5781202,0.31712103,High dropout / Low failure
509390,0.5772608,0.46045238,High dropout / Low failure
446746,0.5096793,0.42835686,High dropout / Low failure
560046,0.19927984,0.2767595,Low-Low
235258,0.89279747,0.11240776,High dropout / Low failure
385120,0.6287251,0.39744744,High dropout / Low failure
688710,0.6912934,0.27187836,High dropout / Low failure
574238,0.16972488,0.32470933,Low-Low
689626,0.55054253,0.34269446,High dropout / Low failure
685052,0.23806776,0.23447557,Low-Low
633386,0.37603006,0.35487863,Low-Low
518503,0.38810834,0.40975118,Low-Low
548838,0.24246006,0.40807822,Low-Low
402502,0.06227623,0.047071297,Low-Low
594052,0.14425144,0.2486884,Low-Low
595295,0.17128359,0.2257602,Low-Low
648920,0.17680624,0.2689056,Low-Low
619204,0.16414072,0.2932829,Low-Low
486656,0.19493303,0.27134842,Low-Low
606972,0.56219995,0.3747663,High dropout / Low failure
652311,0.58459055,0.33965418,High dropout / Low failure
552902,0.08793545,0.17748393,Low-Low
193193,0.29712063,0.3301419,Low-Low
648445,0.18468376,0.3191205,Low-Low
380205,0.16552287,0.4597833,Low-Low
2314761,0.87678754,0.52233684,High-High
509466,0.103861086,0.35423177,Low-Low
586961,0.6912063,0.2713881,High dropout / Low failure
622646,0.075648904,0.113912754,Low-Low
401866,0.29616678,0.24959312,Low-Low
441540,0.25904915,0.374124,Low-Low
557024,0.11768947,0.1946013,Low-Low
572769,0.12615675,0.093293704,Low-Low
501945,0.14902294,0.24715306,Low-Low
643220,0.08529441,0.10643715,Low-Low
649840,0.18957902,0.15293062,Low-Low
1561431,0.5782922,0.37177843,High dropout / Low failure
623689,0.09503771,0.14591941,Low-Low
290164,0.18428773,0.12825182,Low-Low
548573,0.8416855,0.4271181,High dropout / Low failure
647227,0.30454406,0.3414526,Low-Low
645557,0.139815,0.20575967,Low-Low
584546,0.11171831,0.10886317,Low-Low
676882,0.07569498,0.057156444,Low-Low
613370,0.08177867,0.08673105,Low-Low
480716,0.17534408,0.32205346,Low-Low
600121,0.13794748,0.123345904,Low-Low
2093150,0.0950397,0.0618311,Low-Low
613013,0.23434985,0.38763827,Low-Low
245316,0.07721412,0.092127696,Low-Low
599491,0.115566574,0.092091575,Low-Low
606229,0.098969944,0.136428,Low-Low
479356,0.21890405,0.23069134,Low-Low
57227,0.16194706,0.14197053,Low-Low
2505501,0.52395266,0.49804643,High dropout / Low failure
613015,0.08093414,0.18651836,Low-Low
653168,0.2160642,0.17081429,Low-Low
583873,0.12900032,0.11471745,Low-Low
601088,0.23122622,0.36760542,Low-Low
634070,0.07174492,0.05501825,Low-Low
284906,0.1329699,0.38666534,Low-Low
630924,0.08009496,0.08811505,Low-Low
